match_id,sport,status,dateEvent,startTimestamp,tournament_id,tournament_name,category_id,category_name,season_id,season_name,venue_name,venue_city_name,venue_country_name,homeTeam_id,homeTeam_name,awayTeam_id,awayTeam_name,homeScore_current,awayScore_current
14156559,ice-hockey,finished,2025-11-03,1762117200000,844,AHL,37,USA,78213.0,AHL 25/26,,,,45159,Chicago Wolves,45178,Toronto Marlies,2,4
14156563,ice-hockey,finished,2025-11-03,1762117200000,844,AHL,37,USA,78213.0,AHL 25/26,,,,45160,Grand Rapids Griffins,45174,Rockford Icehogs,6,2
14156562,ice-hockey,finished,2025-11-03,1762117200000,844,AHL,37,USA,78213.0,AHL 25/26,,,,45164,Iowa Wild,45176,Tucson Roadrunners,5,4
14071650,ice-hockey,finished,2025-11-03,1762117200000,9475,WHL,176,Canada,77491.0,WHL 25/26,,,,232724,Edmonton Oil Kings,232727,Swift Current Broncos,8,4
14877569,ice-hockey,finished,2025-11-03,1762117500000,17188,ECHL,37,USA,76854.0,ECHL 25/26,,,,331869,Tulsa Oilers,331871,Wichita Thunder,3,1
14213186,ice-hockey,finished,2025-11-03,1762117500000,1454,OHL,176,Canada,77004.0,OHL 25/26,,,,119586,Kingston Frontenacs,119590,London Knights,1,6
14213188,ice-hockey,finished,2025-11-03,1762117500000,1454,OHL,176,Canada,77004.0,OHL 25/26,,,,119616,Windsor Spitfires,119606,Flint Firebirds,5,2
14877570,ice-hockey,finished,2025-11-03,1762117800000,17188,ECHL,37,USA,76854.0,ECHL 25/26,,,,331960,Wheeling Nailers,331865,Norfolk Admirals,3,2
14200828,ice-hockey,finished,2025-11-03,1762120800000,234,NHL,37,USA,78476.0,NHL 25/26,UBS Arena,"Elmont, NY",USA,3703,New York Islanders,3683,Columbus Blue Jackets,3,2
14835943,ice-hockey,finished,2025-11-03,1762120800000,14285,NCAA Men,37,USA,84239.0,"NCAA, Regular Season 25/26",,,,269302,Dartmouth Big Green,216763,Yale Bulldogs,6,1
14071606,ice-hockey,finished,2025-11-03,1762120800000,9475,WHL,176,Canada,77491.0,WHL 25/26,,,,232718,Brandon Wheat Kings,232721,Calgary Hitmen,1,3
14071860,ice-hockey,finished,2025-11-03,1762121100000,9475,WHL,176,Canada,77491.0,WHL 25/26,,,,232731,Victoria Royals,1102378,Penticton Vees,4,3
14213192,ice-hockey,finished,2025-11-03,1762122600000,1454,OHL,176,Canada,77004.0,OHL 25/26,,,,119608,Saginaw Spirit,204210,Brantford Bulldogs,2,6
14071651,ice-hockey,finished,2025-11-03,1762124400000,9475,WHL,176,Canada,77491.0,WHL 25/26,,,,232726,Medicine Hat Tigers,232884,Tri-City Americans,3,4
14213196,ice-hockey,finished,2025-11-03,1762124700000,1454,OHL,176,Canada,77004.0,OHL 25/26,,,,119598,Oshawa Generals,119600,Ottawa 67's,0,3
14200827,ice-hockey,finished,2025-11-03,1762128000000,234,NHL,37,USA,78476.0,NHL 25/26,Wells Fargo Center,Philadelphia,USA,3699,Philadelphia Flyers,3679,Calgary Flames,1,2
14156567,ice-hockey,finished,2025-11-03,1762128000000,844,AHL,37,USA,78213.0,AHL 25/26,,,,388667,Abbotsford Canucks,374579,Henderson Silver Knights,3,7
14071862,ice-hockey,finished,2025-11-03,1762128000000,9475,WHL,176,Canada,77491.0,WHL 25/26,,,,232733,Vancouver Giants,232732,Prince George Cougars,2,1
14071863,ice-hockey,finished,2025-11-03,1762128000000,9475,WHL,176,Canada,77491.0,WHL 25/26,,,,232722,Wenatchee Wild,232729,Kamloops Blazers,2,6
14200829,ice-hockey,finished,2025-11-03,1762131600000,234,NHL,37,USA,78476.0,NHL 25/26,Honda Center,Anaheim,USA,3675,Anaheim Ducks,3704,New Jersey Devils,4,1
14200833,ice-hockey,finished,2025-11-03,1762131600000,234,NHL,37,USA,78476.0,NHL 25/26,SAP Center at San Jose,San Jose,USA,3696,San Jose Sharks,3685,Detroit Red Wings,2,3
14156564,ice-hockey,finished,2025-11-03,1762131600000,844,AHL,37,USA,78213.0,AHL 25/26,,,,45169,San Diego Gulls,292497,Colorado Eagles,1,3
14221082,ice-hockey,finished,2025-11-03,1762149600000,1141,VHL,101,Russia,78633.0,VHL 25/26,,,,3935,Metallurg Novokuznetsk,78183,Izhstal Izhevsk,1,3
14375215,ice-hockey,finished,2025-11-03,1762153200000,1159,MHL,101,Russia,79945.0,MHL 25/26,,,,231417,HC Taifun U20,79773,SKA-1946 U20,2,6
14375210,ice-hockey,finished,2025-11-03,1762156800000,1159,MHL,101,Russia,79945.0,MHL 25/26,,,,79729,Belye Medvedi U20,170780,Irbis Kazan U20,0,4
14375209,ice-hockey,finished,2025-11-03,1762156800000,1159,MHL,101,Russia,79945.0,MHL 25/26,,,,79727,Avto Yekaterinburg U20,79733,Chaika Nizhny Novgorod U20,1,0
14221083,ice-hockey,finished,2025-11-03,1762156800000,1141,VHL,101,Russia,78633.0,VHL 25/26,,,,550444,Magnitka Magnitogorsk,43853,Ugra Khanty-Mansiysk,4,1
14221081,ice-hockey,finished,2025-11-03,1762156800000,1141,VHL,101,Russia,78633.0,VHL 25/26,,,,78197,Yuzhny Ural Orsk,55171,Rubin Tyumen,1,2
14375211,ice-hockey,finished,2025-11-03,1762164000000,1159,MHL,101,Russia,79945.0,MHL 25/26,,,,79765,Krasnaya Armiya U20,231565,Krylya Sovetov Moscow U20,1,2
14375213,ice-hockey,finished,2025-11-03,1762164000000,1159,MHL,101,Russia,79945.0,MHL 25/26,,,,79755,Mytishchinskie Atlanty U20,79723,Almaz Cherepovets U20,1,2
14375212,ice-hockey,postponed,2025-11-03,1762164000000,1159,MHL,101,Russia,79945.0,MHL 25/26,,,,79753,Spartak Moscow U20,1114920,Spartak MAH Moscow U20,0,0
14221080,ice-hockey,finished,2025-11-03,1762164000000,1141,VHL,101,Russia,78633.0,VHL 25/26,,,,272309,Dynamo-Altay Barnaul,78195,Toros Neftekamsk,1,4
14221085,ice-hockey,finished,2025-11-03,1762164000000,1141,VHL,101,Russia,78633.0,VHL 25/26,,,,78181,SKA-VMF St. Petersburg,78177,Ryazan,5,2
14375214,ice-hockey,finished,2025-11-03,1762167600000,1159,MHL,101,Russia,79945.0,MHL 25/26,,,,231415,Sputnik Almetyevsk U20,425430,Krasnoyarskie Rysi U20,2,1
14141915,ice-hockey,finished,2025-11-03,1762169400000,268,KHL,101,Russia,77998.0,KHL 25/26,Arena Metallurg,Magnitogorsk,Russia,3938,Metallurg Magnitogorsk,227963,Shanghai Dragons,6,1
14221086,ice-hockey,finished,2025-11-03,1762178400000,1141,VHL,101,Russia,78633.0,VHL 25/26,,,,231650,Dinamo St. Petersburg,390342,AKM Tula,5,3
14597295,ice-hockey,finished,2025-11-03,1762178400000,14099,Vysshaya League,1013,Kazakhstan,81900.0,Pro Hockey League 25/26,,,,273493,HC Kulager Petropavlsk,262851,Rudny Gornyak,2,4
14141917,ice-hockey,finished,2025-11-03,1762180200000,268,KHL,101,Russia,77998.0,KHL 25/26,Barys Arena,Astana,Kazakhstan,24985,Barys Astana,3951,Neftekhimik Nizhnekamsk,2,5
14141914,ice-hockey,finished,2025-11-03,1762186200000,268,KHL,101,Russia,77998.0,KHL 25/26,Minsk-Arena,Minsk,Belarus,24983,Dinamo Minsk,3946,CSKA Moscow,2,0
14977820,ice-hockey,finished,2025-11-03,1762192800000,30576,University League,42,Czech Republic,85422.0,University League 25/26,,,,1140438,United Hradec Kralove,1140433,Vse Falcons Prague,4,2
14936119,esports,finished,2025-11-03,1762135200000,16163,IEM,1572,Counter Strike,85013.0,Chengdu 2025,,,,366215,TYLOO,409766,Team Falcons,0,2
14936139,esports,finished,2025-11-03,1762135200000,16163,IEM,1572,Counter Strike,85013.0,Chengdu 2025,,,,364252,FURIA,364370,Lynn Vision,2,0
14936138,esports,finished,2025-11-03,1762144200000,16163,IEM,1572,Counter Strike,85013.0,Chengdu 2025,,,,365248,MOUZ,364396,FaZe,2,0
14936144,esports,finished,2025-11-03,1762144200000,16163,IEM,1572,Counter Strike,85013.0,Chengdu 2025,,,,364399,Vitality,364227,Virtus.pro,2,1
14936120,esports,finished,2025-11-03,1762153200000,16163,IEM,1572,Counter Strike,85013.0,Chengdu 2025,,,,366522,TheMongolz,364395,Heroic,2,1
14936143,esports,finished,2025-11-03,1762156800000,16163,IEM,1572,Counter Strike,85013.0,Chengdu 2025,,,,364397,G2,366416,3DMAX,2,0
14980568,esports,finished,2025-11-03,1762160400000,20941,United21,1572,Counter Strike,85153.0,Season 40 2025,,,,1076173,ALGO Esports,1044755,Wildcard Academy,0,2
14992848,esports,finished,2025-11-03,1762160400000,29756,NODWIN Clutch Series,1572,Counter Strike,85003.0,Season 2 2025,,,,365258,1WIN,1077285,Team Novaq,2,0
14991202,esports,finished,2025-11-03,1762161000000,19104,European Pro League,1572,Counter Strike,84948.0,Regular season 2 2025,,,,555547,K27,515802,WOPA Esport,0,2
14936123,esports,finished,2025-11-03,1762163100000,16163,IEM,1572,Counter Strike,85013.0,Chengdu 2025,,,,364378,Astralis,364232,Natus Vincere,2,1
14936122,esports,finished,2025-11-03,1762164000000,16163,IEM,1572,Counter Strike,85013.0,Chengdu 2025,,,,364477,paiN,364046,Spirit,0,2
15000920,esports,finished,2025-11-03,1762164000000,18891,European Pro League,1570,Dota 2,85778.0,Season 32 2025,,,,503565,Kalmychata,503195,L1ga Team,2,1
14990258,esports,finished,2025-11-03,1762166400000,23645,Exort Series,1572,Counter Strike,84845.0,Season 18 2025,,,,413708,BakS eSports,445549,XI Esport,1,2
14984086,esports,finished,2025-11-03,1762168800000,28353,CIS Battle,1570,Dota 2,85561.0,Season 3 2025,,,,938464,4Pirates,1137075,Most Wanted,1,2
14991135,esports,finished,2025-11-03,1762169400000,19104,European Pro League,1572,Counter Strike,84948.0,Regular season 2 2025,,,,556490,G2 Ares,363868,Tricked,0,2
14988276,esports,finished,2025-11-03,1762170000000,20941,United21,1572,Counter Strike,85153.0,Season 40 2025,,,,1109298,ex-Maestro Esports,505936,Nordix Esport,2,1
14984898,esports,finished,2025-11-03,1762171200000,18720,Winline Insight,1572,Counter Strike,84804.0,Season 9 2025,,,,363958,Sinners,365114,JiJieHao,2,0
14992847,esports,finished,2025-11-03,1762171200000,29756,NODWIN Clutch Series,1572,Counter Strike,85003.0,Season 2 2025,,,,932480,Nuclear TigeRES,423365,ENCE Academy,2,0
14992840,esports,finished,2025-11-03,1762174800000,22286,CCT Europe,1572,Counter Strike,84867.0,Series #10 season 3 2025,,,,408158,ARCRED,523171,ALLINNERS,2,0
14990257,esports,finished,2025-11-03,1762176600000,23645,Exort Series,1572,Counter Strike,84845.0,Season 18 2025,,,,1076173,ALGO Esports,1127382,Vendetta Gaming,2,1
14984085,esports,finished,2025-11-03,1762180200000,28353,CIS Battle,1570,Dota 2,85561.0,Season 3 2025,,,,503565,Kalmychata,938453,Zero Tenacity,0,2
14971550,esports,finished,2025-11-03,1762181100000,16151,ESEA,1572,Counter Strike,84719.0,Europe: Elite Cup #1 season 55 2025,,,,515802,WOPA Esport,1082889,Flame Sharks,1,2
14984897,esports,finished,2025-11-03,1762182000000,18720,Winline Insight,1572,Counter Strike,84804.0,Season 9 2025,,,,1098521,TPuDCATb TPu,378468,Spirit Academy,1,2
14992846,esports,finished,2025-11-03,1762182000000,29756,NODWIN Clutch Series,1572,Counter Strike,85003.0,Season 2 2025,,,,502730,AMKAL ESPORTS,375424,GenOne,0,2
14971548,esports,finished,2025-11-03,1762182900000,16151,ESEA,1572,Counter Strike,84719.0,Europe: Elite Cup #1 season 55 2025,,,,409973,QUAZAR,853775,Fire Flux Esports,0,2
14989383,esports,finished,2025-11-03,1762182900000,23621,Galaxy Battle,1572,Counter Strike,85152.0,Phase 5: Closed Qualifier 2025,,,,1077285,Team Novaq,459756,premdesant,2,1
14872362,esports,finished,2025-11-03,1762183800000,18510,Elisa Open Suomi,1572,Counter Strike,84610.0,Season 11 2025,,,,366213,HAVU,460127,RoundsGG,2,0
14992839,esports,finished,2025-11-03,1762183800000,22286,CCT Europe,1572,Counter Strike,84867.0,Series #10 season 3 2025,,,,365115,Nexus,1136842,VRSoholics,1,0
14990260,esports,finished,2025-11-03,1762187400000,23645,Exort Series,1572,Counter Strike,84845.0,Season 18 2025,,,,363903,Lilmix,1109080,FUT Turkuaz,0,0
14984177,esports,finished,2025-11-03,1762188000000,19068,Champion of Champions Tour,1572,Counter Strike,85563.0,Series #6 season 3 2025,,,,929876,Game Hunters,1123962,Vasco Esports,2,1
15000935,esports,finished,2025-11-03,1762188300000,18891,European Pro League,1570,Dota 2,85778.0,Season 32 2025,,,,507957,Passion UA,503565,Kalmychata,2,0
14984084,esports,finished,2025-11-03,1762189200000,28353,CIS Battle,1570,Dota 2,85561.0,Season 3 2025,,,,365915,Level UP,1137075,Most Wanted,0,2
14731276,esports,finished,2025-11-03,1762192800000,16062,Dust2.dk,1572,Counter Strike,82717.0,Season 30 2025,,,,515802,WOPA Esport,363864,MASONIC,0,0
14872363,esports,finished,2025-11-03,1762192800000,18510,Elisa Open Suomi,1572,Counter Strike,84610.0,Season 11 2025,,,,1111747,CSDIILIT,854627,SIUUUUUU,2,1
14731293,esports,finished,2025-11-03,1762192800000,16062,Dust2.dk,1572,Counter Strike,82717.0,Season 30 2025,,,,1127382,Vendetta Gaming,401490,Linx Legacy Esport,1,0
14992845,esports,finished,2025-11-03,1762192800000,29756,NODWIN Clutch Series,1572,Counter Strike,85003.0,Season 2 2025,,,,1075257,BASEMENT BOYS,853775,Fire Flux Esports,1,2
14992593,esports,finished,2025-11-03,1762193700000,23621,Galaxy Battle,1572,Counter Strike,85152.0,Phase 5: Closed Qualifier 2025,,,,388499,Dynamo Eclot,373753,Young Ninjas,2,0
14992838,esports,finished,2025-11-03,1762194600000,22286,CCT Europe,1572,Counter Strike,84867.0,Series #10 season 3 2025,,,,374115,AaB esport,502730,AMKAL ESPORTS,0,2
14971551,esports,finished,2025-11-03,1762195200000,16151,ESEA,1572,Counter Strike,84719.0,Europe: Elite Cup #1 season 55 2025,,,,1076173,ALGO Esports,932480,Nuclear TigeRES,0,2
15001078,esports,finished,2025-11-03,1762195200000,16151,ESEA,1572,Counter Strike,84212.0,Advanced Europe season 55 2025,,,,385669,MOUZ NXT,409973,QUAZAR,2,1
15001076,esports,finished,2025-11-03,1762195200000,16151,ESEA,1572,Counter Strike,84212.0,Advanced Europe season 55 2025,,,,1090822,Ursa,504212,aimclub,0,0
15001100,esports,finished,2025-11-03,1762195200000,16151,ESEA,1572,Counter Strike,84212.0,Advanced Europe season 55 2025,,,,524118,FORZE Reload,1089543,Mousquetaires,0,0
15001555,esports,finished,2025-11-03,1762195200000,16151,ESEA,1572,Counter Strike,84212.0,Advanced Europe season 55 2025,,,,501294,HyperSpirit,1044755,Wildcard Academy,0,2
14731278,esports,finished,2025-11-03,1762196400000,16062,Dust2.dk,1572,Counter Strike,82717.0,Season 30 2025,,,,515802,WOPA Esport,1087447,HyperioN,0,0
14731282,esports,finished,2025-11-03,1762196400000,16062,Dust2.dk,1572,Counter Strike,82717.0,Season 30 2025,,,,1127382,Vendetta Gaming,445549,XI Esport,0,1
14731281,esports,finished,2025-11-03,1762196400000,16062,Dust2.dk,1572,Counter Strike,82717.0,Season 30 2025,,,,1111609,Preasy Mix,401490,Linx Legacy Esport,1,0
15000934,esports,finished,2025-11-03,1762196400000,18891,European Pro League,1570,Dota 2,85778.0,Season 32 2025,,,,1096565,20Twice,938453,Zero Tenacity,0,2
15001077,esports,finished,2025-11-03,1762198800000,16151,ESEA,1572,Counter Strike,84212.0,Advanced Europe season 55 2025,,,,1136953,DRGN TEAM,1137087,LFO YinYang,2,1
14984176,esports,finished,2025-11-03,1762199100000,19068,Champion of Champions Tour,1572,Counter Strike,85563.0,Series #6 season 3 2025,,,,494696,Dusty Roots,451416,paiN Academy,2,0
14731279,esports,finished,2025-11-03,1762200000000,16062,Dust2.dk,1572,Counter Strike,82717.0,Season 30 2025,,,,1087447,HyperioN,445549,XI Esport,0,1
14731289,esports,finished,2025-11-03,1762200000000,16062,Dust2.dk,1572,Counter Strike,82717.0,Season 30 2025,,,,1127382,Vendetta Gaming,363864,MASONIC,0,1
14731250,esports,finished,2025-11-03,1762200000000,16062,Dust2.dk,1572,Counter Strike,82717.0,Season 30 2025,,,,401490,Linx Legacy Esport,515802,WOPA Esport,0,1
14989388,tennis,finished,2025-11-03,1762117200000,3451,"Knoxville, USA",72,Challenger,80568.0,"ATP Challenger Knoxville, USA Men Singles 2025",Court 2,Knoxville,USA,247801,Tomas Serrano Luis,308080,Shunsuke Mitsui,0,2
14989392,tennis,canceled,2025-11-03,1762117200000,3451,"Knoxville, USA",72,Challenger,80568.0,"ATP Challenger Knoxville, USA Men Singles 2025",Court 2,Knoxville,USA,263674,Justin Boulais,522293,Jack Kennedy,0,0
14980393,tennis,canceled,2025-11-03,1762117800000,30593,UTR PTT Boca Raton Men 09,1843,UTR Men,85460.0,UTR PTT Boca Raton Men 08 2025,Rick Macci Tennis Center - Court 12,"Boca Raton, FL",USA,369177,Jeremy Jin,412643,Luca- Julian Hotze,0,0
14980412,tennis,canceled,2025-11-03,1762117800000,30593,UTR PTT Boca Raton Men 09,1843,UTR Men,85460.0,UTR PTT Boca Raton Men 08 2025,Rick Macci Tennis Center - Court 10,"Boca Raton, FL",USA,393644,Riccardo Trione,379454,Segundo Goity Zapico,0,0
14992691,tennis,finished,2025-11-03,1762117800000,30593,UTR PTT Boca Raton Men 09,1843,UTR Men,85460.0,UTR PTT Boca Raton Men 08 2025,Rick Macci Tennis Center - Court 10,"Boca Raton, FL",USA,393644,Riccardo Trione,1120153,William Freshwater,2,0
14980404,tennis,finished,2025-11-03,1762118100000,30593,UTR PTT Boca Raton Men 09,1843,UTR Men,85460.0,UTR PTT Boca Raton Men 08 2025,Rick Macci Tennis Center - Court 09,"Boca Raton, FL",USA,261737,Gabriele Felline,454954,Simon Myslivec,2,0
14992692,tennis,finished,2025-11-03,1762119900000,30593,UTR PTT Boca Raton Men 09,1843,UTR Men,85460.0,UTR PTT Boca Raton Men 08 2025,Rick Macci Tennis Center - Court 12,"Boca Raton, FL",USA,287457,Richard Mallory,412643,Luca- Julian Hotze,1,2
14990170,tennis,finished,2025-11-03,1762121400000,30386,"ATP Challenger Lima 3, Peru Men Singles",72,Challenger,85080.0,"ATP Challenger Lima 2, Peru Men Singles 2025",Cancha Central,Lima,Peru,1100752,Alessandro Rubini,99377,Mariano Kestelboim,0,2
14991927,tennis,finished,2025-11-03,1762121400000,3451,"Knoxville, USA",72,Challenger,80568.0,"ATP Challenger Knoxville, USA Men Singles 2025",Court 2,Knoxville,USA,243452,Preston Brown,522293,Jack Kennedy,0,2
14989391,tennis,finished,2025-11-03,1762124100000,3451,"Knoxville, USA",72,Challenger,80568.0,"ATP Challenger Knoxville, USA Men Singles 2025",Court 3,Knoxville,USA,232059,Keegan Smith,489834,Andrew Delgado,2,0
14989386,tennis,finished,2025-11-03,1762127400000,3451,"Knoxville, USA",72,Challenger,80568.0,"ATP Challenger Knoxville, USA Men Singles 2025",Court 2,Knoxville,USA,217878,Peter Makk,95259,Strong Kirchheimer,2,0
15000622,tennis,notstarted,2025-11-03,1762131660000,30625,ITF W35 Hamamatsu Women,213,ITF Women,85494.0,2025,,,,205321,Rion Itaya,484894,Yuka Naito,0,0
14977934,tennis,finished,2025-11-03,1762133400000,30589,UTR PTT Hyogo Men 01,1843,UTR Men,85454.0,UTR PTT Saitama Men 03 2025,Court 2,Kakogawa,Japan,319215,Taiyo Hirano,502629,Ryunosuke Kabasawa,2,0
14977946,tennis,finished,2025-11-03,1762133400000,30589,UTR PTT Hyogo Men 01,1843,UTR Men,85454.0,UTR PTT Saitama Men 03 2025,Court 1,Kakogawa,Japan,1141133,Riku Nakamoto,1141134,Ko Fujikawa,2,0
14990227,tennis,finished,2025-11-03,1762135200000,14643,"Matsuyama, Japan",72,Challenger,80588.0,"ATP Challenger Matsuyama, Japan Men Singles 2025",Court 8,Matsuyama,Japan,248232,Takuya Kumasaka,420914,Hayato Matsuoka,2,1
14990228,tennis,finished,2025-11-03,1762135200000,14643,"Matsuyama, Japan",72,Challenger,80588.0,"ATP Challenger Matsuyama, Japan Men Singles 2025",Center Court,Matsuyama,Japan,213427,Yuta Kikuchi,341815,Shunsuke Nakagawa,0,2
14990293,tennis,finished,2025-11-03,1762135200000,14643,"Matsuyama, Japan",72,Challenger,80588.0,"ATP Challenger Matsuyama, Japan Men Singles 2025",Court 6,Matsuyama,Japan,276774,Ryuki Matsuda,491955,Saki Tange,2,0
14990294,tennis,finished,2025-11-03,1762135200000,14643,"Matsuyama, Japan",72,Challenger,80588.0,"ATP Challenger Matsuyama, Japan Men Singles 2025",Court 4,Matsuyama,Japan,215663,Yuki Mochizuki,459208,James Watt,2,1
14977943,tennis,finished,2025-11-03,1762137900000,30589,UTR PTT Hyogo Men 01,1843,UTR Men,85454.0,UTR PTT Saitama Men 03 2025,Court 2,Kakogawa,Japan,425485,Michael Dylan Jimenez,1141129,Yuta Mitsui,1,2
14977947,tennis,finished,2025-11-03,1762138800000,30589,UTR PTT Hyogo Men 01,1843,UTR Men,85454.0,UTR PTT Saitama Men 03 2025,Court 1,Kakogawa,Japan,1046240,Toshiki Karigyo,1141138,Jacob Kailiang Shen,2,0
14990287,tennis,finished,2025-11-03,1762138800000,3181,"Taipei, Chinese Taipei Men Singles",72,Challenger,80576.0,"ATP Challenger Taipei, Chinese Taipei Men Singles 2025",Center Court,Taipei,Chinese Taipei,235930,Michael Vrbensky,215205,Michael Zhu,2,0
14990491,tennis,finished,2025-11-03,1762138800000,3181,"Taipei, Chinese Taipei Men Singles",72,Challenger,80576.0,"ATP Challenger Taipei, Chinese Taipei Men Singles 2025",Show Court,Taipei,Chinese Taipei,203662,Uisung Park,191183,Digvijay Pratap Singh,2,1
14987780,tennis,finished,2025-11-03,1762141800000,14643,"Matsuyama, Japan",72,Challenger,80588.0,"ATP Challenger Matsuyama, Japan Men Singles 2025",Center Court,Matsuyama,Japan,145112,Marc-Andrea Huesler,41054,Sho Katayama,2,0
14987781,tennis,finished,2025-11-03,1762142100000,14643,"Matsuyama, Japan",72,Challenger,80588.0,"ATP Challenger Matsuyama, Japan Men Singles 2025",Court 6,Matsuyama,Japan,213057,Oliver Crawford,372310,Hynek Barton,2,1
14990492,tennis,finished,2025-11-03,1762142400000,14643,"Matsuyama, Japan",72,Challenger,80588.0,"ATP Challenger Matsuyama, Japan Men Singles 2025",Court 4,Matsuyama,Japan,450874,Koki Matsuda,298618,Taiyo Yamanaka,2,1
14977937,tennis,finished,2025-11-03,1762143900000,30589,UTR PTT Hyogo Men 01,1843,UTR Men,85454.0,UTR PTT Saitama Men 03 2025,Court 1,Kakogawa,Japan,452507,Stephen Tomkins,1141130,Genki Fukushima,0,2
14990972,tennis,finished,2025-11-03,1762144500000,3181,"Taipei, Chinese Taipei Men Singles",72,Challenger,80576.0,"ATP Challenger Taipei, Chinese Taipei Men Singles 2025",Center Court,Taipei,Chinese Taipei,191056,S D Prajwal Dev,59984,Wishaya Trongcharoenchaikul,0,0
14977945,tennis,canceled,2025-11-03,1762146000000,30589,UTR PTT Hyogo Men 01,1843,UTR Men,85454.0,UTR PTT Saitama Men 03 2025,Court 1,Kakogawa,Japan,417293,Taki Adachi,82157,Igor Marcondes,0,0
14990795,tennis,finished,2025-11-03,1762146000000,3181,"Taipei, Chinese Taipei Men Singles",72,Challenger,80576.0,"ATP Challenger Taipei, Chinese Taipei Men Singles 2025",Show Court,Taipei,Chinese Taipei,42151,Ji Sung Nam,310619,Takeru Yuzuki,2,0
14977926,tennis,finished,2025-11-03,1762148700000,30589,UTR PTT Hyogo Men 01,1843,UTR Men,85454.0,UTR PTT Saitama Men 03 2025,Court 2,Kakogawa,Japan,486383,Aidan Lam Meng Bart,408252,Zachary Adam-Gedge,1,2
14987785,tennis,finished,2025-11-03,1762148700000,14643,"Matsuyama, Japan",72,Challenger,80588.0,"ATP Challenger Matsuyama, Japan Men Singles 2025",Center Court,Matsuyama,Japan,341820,Henrique Rocha,367815,Kokoro Isomura,2,1
14990265,tennis,finished,2025-11-03,1762148700000,30589,UTR PTT Hyogo Men 01,1843,UTR Men,85454.0,UTR PTT Saitama Men 03 2025,Court 1,Kakogawa,Japan,417293,Taki Adachi,1142021,Ryoma Cogan,2,0
14991799,tennis,finished,2025-11-03,1762149600000,3181,"Taipei, Chinese Taipei Men Singles",72,Challenger,80576.0,"ATP Challenger Taipei, Chinese Taipei Men Singles 2025",Center Court,Taipei,Chinese Taipei,255992,Taisei Ichikawa,163492,Kristjan Tamm,2,0
14990600,tennis,finished,2025-11-03,1762149900000,14643,"Matsuyama, Japan",72,Challenger,80588.0,"ATP Challenger Matsuyama, Japan Men Singles 2025",Court 8,Matsuyama,Japan,275074,Max Basing,460273,Naoya Honda,2,0
14987777,tennis,finished,2025-11-03,1762150800000,14643,"Matsuyama, Japan",72,Challenger,80588.0,"ATP Challenger Matsuyama, Japan Men Singles 2025",Court 4,Matsuyama,Japan,336621,Maximus Jones,239967,Garrett Johns,1,2
14991176,tennis,finished,2025-11-03,1762151700000,3181,"Taipei, Chinese Taipei Men Singles",72,Challenger,80576.0,"ATP Challenger Taipei, Chinese Taipei Men Singles 2025",Court 1,Taipei,Chinese Taipei,418094,Leo Vithoontien,236843,Shinji Hazawa,1,2
14983777,tennis,finished,2025-11-03,1762152300000,14645,"Matsuyama, Japan, Doubles",72,Challenger,80589.0,"ATP Challenger Matsuyama, Japan Men Doubles 2025",Court 6,Matsuyama,Japan,509708,Kusuhara Y / Nakagawa S,520407,Mochizuki Y / Taguchi R,0,2
14991345,tennis,finished,2025-11-03,1762153200000,30462,ITF M15 Heraklion 12 Men,785,ITF Men,85232.0,2025,,,,480587,Gabriel Ghetu,238147,Philip Henning,0,2
14981041,tennis,finished,2025-11-03,1762156800000,30627,UTR PTT Trnava Men 02,1843,UTR Men,85496.0,UTR PTT Hyogo Men 01 2025,TC Empire Trnava - Court 5,Trnava,Slovakia,530869,Cian McDonnell,463252,Jonas Gundacker,0,2
14981043,tennis,finished,2025-11-03,1762156800000,30627,UTR PTT Trnava Men 02,1843,UTR Men,85496.0,UTR PTT Hyogo Men 01 2025,TC EMPIRE TRNAVA - Court 6,Trnava,Slovakia,100083,Zdenek Derkas,394626,Attila Dominik Boros,2,0
14981770,tennis,finished,2025-11-03,1762156800000,30657,UTR PTT Trnava Women 03,1844,UTR Women,85545.0,UTR PTT Trnava Women 02 2025,TC Empire Trnava - Court 4,Trnava,Slovakia,1117670,Nikola Homolkova,1120069,Nela Linhartova,2,1
14981764,tennis,finished,2025-11-03,1762156800000,30657,UTR PTT Trnava Women 03,1844,UTR Women,85545.0,UTR PTT Trnava Women 02 2025,TC Empire Trnava - Court 7,Trnava,Slovakia,1117669,Ana Vilcek,449033,Sara Mlenska,2,0
14987791,tennis,finished,2025-11-03,1762156800000,3181,"Taipei, Chinese Taipei Men Singles",72,Challenger,80576.0,"ATP Challenger Taipei, Chinese Taipei Men Singles 2025",Center Court,Taipei,Chinese Taipei,204330,Tsung-Hao Huang,162144,Evan Zhu,2,0
14981648,tennis,finished,2025-11-03,1762160400000,30656,UTR PTT Carvoeiro Women +H 06,1844,UTR Women,85537.0,UTR PTT Trnava Women 03 2025,Carvoeiro Clube de Tenis - 04. Court Carvoeiro,Carvoeiro,Portugal,302552,Laia Petretic,276797,Valentina Khrebtova,2,0
14981623,tennis,finished,2025-11-03,1762160400000,30656,UTR PTT Carvoeiro Women +H 06,1844,UTR Women,85537.0,UTR PTT Trnava Women 03 2025,Carvoeiro Clube de Tenis - 08. Court Details,Carvoeiro,Portugal,413665,Terezia Perhacova,1126958,Jinte de Boer,2,1
